82.995 -0.0306419 0.00122331 -9.98839e-05 0.000271647 -0.998804 0.279304 -0.276173 -0.953313 -3.44472 4.08131 -0.322683 -0.281452 31.8184 2.38526 -0.0726522 0.0268944 
83.01 -0.0306434 0.00122739 -0.000100252 0.000272047 -1.00284 0.264974 -0.261936 -0.957288 -3.44956 4.07709 -0.322343 -0.281859 31.8173 2.38566 -0.0726669 0.0268933 
83.025 -0.0306449 0.00123147 -0.00010062 0.000272446 -1.00666 0.250586 -0.247642 -0.961052 -3.45439 4.07285 -0.322002 -0.282265 31.8162 2.38606 -0.0726816 0.0268922 
83.04 -0.0306464 0.00123556 -0.000100989 0.000272844 -1.01027 0.236143 -0.233296 -0.964604 -3.45922 4.06862 -0.321661 -0.28267 31.8152 2.38647 -0.0726963 0.0268911 
83.055 -0.0306479 0.00123966 -0.000101359 0.000273241 -1.01366 0.221648 -0.218898 -0.967944 -3.46404 4.06437 -0.321319 -0.283075 31.8141 2.38687 -0.0727109 0.02689 
83.07 -0.0306494 0.00124376 -0.000101729 0.000273636 -1.01684 0.207104 -0.204454 -0.97107 -3.46886 4.06013 -0.320976 -0.28348 31.813 2.38727 -0.0727256 0.0268889 
83.085 -0.030651 0.00124787 -0.0001021 0.000274031 -1.01979 0.192516 -0.189966 -0.973982 -3.47367 4.05587 -0.320634 -0.283884 31.8119 2.38768 -0.0727403 0.0268878 
83.1 -0.0306525 0.00125198 -0.000102472 0.000274425 -1.02254 0.177885 -0.175437 -0.97668 -3.47848 4.05161 -0.32029 -0.284288 31.8108 2.38808 -0.072755 0.0268867 
83.115 -0.030654 0.0012561 -0.000102844 0.000274818 -1.02506 0.163215 -0.16087 -0.979163 -3.48328 4.04734 -0.319946 -0.284692 31.8097 2.38848 -0.0727697 0.0268856 
83.13 -0.0306556 0.00126022 -0.000103216 0.00027521 -1.02736 0.14851 -0.146269 -0.98143 -3.48808 4.04307 -0.319602 -0.285095 31.8086 2.38889 -0.0727844 0.0268845 
83.145 -0.0306571 0.00126436 -0.00010359 0.0002756 -1.02945 0.133772 -0.131636 -0.983481 -3.49287 4.03879 -0.319257 -0.285497 31.8075 2.38929 -0.072799 0.0268834 
83.16 -0.0306587 0.00126849 -0.000103964 0.00027599 -1.03131 0.119006 -0.116975 -0.985315 -3.49765 4.0345 -0.318912 -0.2859 31.8064 2.38969 -0.0728137 0.0268823 
83.175 -0.0306603 0.00127264 -0.000104338 0.000276379 -1.03296 0.104213 -0.102289 -0.986932 -3.50243 4.03021 -0.318566 -0.286302 31.8053 2.3901 -0.0728284 0.0268812 
83.19 -0.0306618 0.00127678 -0.000104713 0.000276767 -1.03438 0.0893975 -0.0875813 -0.988333 -3.50721 4.02591 -0.318219 -0.286703 31.8042 2.3905 -0.0728431 0.0268801 
83.205 -0.0306634 0.00128094 -0.000105088 0.000277153 -1.03558 0.0745629 -0.0728545 -0.989516 -3.51198 4.02161 -0.317872 -0.287104 31.8031 2.3909 -0.0728578 0.026879 
83.22 -0.030665 0.0012851 -0.000105464 0.000277539 -1.03656 0.0597121 -0.058112 -0.990481 -3.51675 4.0173 -0.317525 -0.287505 31.802 2.39131 -0.0728725 0.0268779 
83.235 -0.0306666 0.00128926 -0.000105841 0.000277923 -1.03733 0.0448484 -0.043357 -0.991228 -3.52151 4.01299 -0.317177 -0.287905 31.801 2.39171 -0.0728872 0.0268768 
83.25 -0.0306682 0.00129344 -0.000106218 0.000278307 -1.03787 0.0299752 -0.0285928 -0.991757 -3.52626 4.00866 -0.316828 -0.288305 31.7999 2.39211 -0.0729019 0.0268757 
83.265 -0.0306697 0.00129761 -0.000106596 0.000278689 -1.03818 0.0150957 -0.0138225 -0.992068 -3.53101 4.00434 -0.31648 -0.288705 31.7988 2.39252 -0.0729166 0.0268746 
83.28 -0.0306713 0.0013018 -0.000106974 0.000279071 -1.03828 0.00021319 0.000950791 -0.99216 -3.53576 4 -0.31613 -0.289104 31.7977 2.39292 -0.0729312 0.0268735 
83.295 -0.030673 0.00130599 -0.000107352 0.000279451 -1.03816 -0.0146691 0.0157238 -0.992035 -3.5405 3.99566 -0.31578 -0.289503 31.7966 2.39332 -0.0729459 0.0268724 
83.31 -0.0306746 0.00131018 -0.000107731 0.000279831 -1.03781 -0.0295479 0.0304934 -0.991691 -3.54523 3.99132 -0.31543 -0.289901 31.7955 2.39373 -0.0729606 0.0268713 
83.325 -0.0306762 0.00131438 -0.000108111 0.000280209 -1.03724 -0.0444198 0.0452565 -0.991129 -3.54996 3.98697 -0.315079 -0.290299 31.7944 2.39413 -0.0729753 0.0268701 
83.34 -0.0306778 0.00131859 -0.00010849 0.000280586 -1.03645 -0.0592817 0.0600097 -0.990349 -3.55468 3.98261 -0.314727 -0.290696 31.7933 2.39453 -0.07299 0.026869 
83.355 -0.0306794 0.0013228 -0.000108871 0.000280962 -1.03544 -0.0741303 0.07475 -0.989351 -3.5594 3.97825 -0.314375 -0.291094 31.7922 2.39493 -0.0730047 0.0268679 
83.37 -0.0306811 0.00132702 -0.000109252 0.000281338 -1.03421 -0.0889622 0.0894742 -0.988135 -3.56411 3.97388 -0.314023 -0.29149 31.7911 2.39534 -0.0730194 0.0268668 
83.385 -0.0306827 0.00133124 -0.000109633 0.000281712 -1.03276 -0.103774 0.104179 -0.986702 -3.56882 3.9695 -0.31367 -0.291887 31.79 2.39574 -0.0730341 0.0268657 
83.4 -0.0306844 0.00133547 -0.000110014 0.000282085 -1.03108 -0.118563 0.118862 -0.985051 -3.57352 3.96512 -0.313317 -0.292283 31.7889 2.39614 -0.0730488 0.0268646 
83.415 -0.030686 0.0013397 -0.000110396 0.000282457 -1.02919 -0.133326 0.133519 -0.983184 -3.57822 3.96073 -0.312963 -0.292678 31.7878 2.39655 -0.0730635 0.0268635 
83.43 -0.0306877 0.00134394 -0.000110779 0.000282828 -1.02708 -0.148059 0.148147 -0.981101 -3.58291 3.95634 -0.312608 -0.293073 31.7867 2.39695 -0.0730782 0.0268624 
83.445 -0.0306893 0.00134819 -0.000111161 0.000283198 -1.02475 -0.162759 0.162743 -0.978801 -3.5876 3.95194 -0.312253 -0.293468 31.7856 2.39735 -0.0730929 0.0268613 
83.46 -0.030691 0.00135244 -0.000111544 0.000283567 -1.0222 -0.177423 0.177304 -0.976286 -3.59228 3.94754 -0.311898 -0.293862 31.7845 2.39776 -0.0731076 0.0268602 
83.475 -0.0306927 0.00135669 -0.000111928 0.000283935 -1.01943 -0.192047 0.191827 -0.973556 -3.59696 3.94312 -0.311542 -0.294256 31.7834 2.39816 -0.0731223 0.0268591 
83.49 -0.0306944 0.00136095 -0.000112312 0.000284302 -1.01644 -0.20663 0.206309 -0.970611 -3.60163 3.93871 -0.311186 -0.294649 31.7823 2.39856 -0.0731371 0.026858 
83.505 -0.0306961 0.00136522 -0.000112696 0.000284668 -1.01324 -0.221166 0.220746 -0.967453 -3.60629 3.93428 -0.310829 -0.295042 31.7812 2.39896 -0.0731518 0.0268569 
83.52 -0.0306978 0.00136949 -0.00011308 0.000285033 -1.00982 -0.235653 0.235136 -0.964081 -3.61095 3.92986 -0.310471 -0.295435 31.7801 2.39937 -0.0731665 0.0268558 
83.535 -0.0306995 0.00137377 -0.000113465 0.000285397 -1.00618 -0.250088 0.249475 -0.960497 -3.61561 3.92542 -0.310113 -0.295827 31.779 2.39977 -0.0731812 0.0268547 
83.55 -0.0307012 0.00137806 -0.00011385 0.000285759 -1.00233 -0.264468 0.26376 -0.956701 -3.62025 3.92098 -0.309755 -0.296219 31.7779 2.40017 -0.0731959 0.0268536 
83.565 -0.0307029 0.00138235 -0.000114236 0.000286121 -0.99827 -0.278789 0.277989 -0.952694 -3.6249 3.91654 -0.309396 -0.296611 31.7769 2.40058 -0.0732106 0.0268525 
83.58 -0.0307046 0.00138664 -0.000114621 0.000286482 -0.993994 -0.293049 0.292157 -0.948477 -3.62954 3.91208 -0.309037 -0.297002 31.7758 2.40098 -0.0732253 0.0268513 
83.595 -0.0307063 0.00139094 -0.000115007 0.000286842 -0.989506 -0.307244 0.306263 -0.944051 -3.63417 3.90762 -0.308677 -0.297392 31.7747 2.40138 -0.07324 0.0268502 
83.61 -0.030708 0.00139525 -0.000115394 0.0002872 -0.984806 -0.32137 0.320303 -0.939416 -3.6388 3.90316 -0.308317 -0.297782 31.7736 2.40178 -0.0732547 0.0268491 
83.625 -0.0307098 0.00139956 -0.00011578 0.000287558 -0.979897 -0.335426 0.334273 -0.934574 -3.64342 3.89869 -0.307956 -0.298172 31.7725 2.40219 -0.0732695 0.026848 
83.64 -0.0307115 0.00140387 -0.000116167 0.000287915 -0.974778 -0.349408 0.348172 -0.929525 -3.64803 3.89422 -0.307594 -0.298561 31.7714 2.40259 -0.0732842 0.0268469 
83.655 -0.0307133 0.00140819 -0.000116554 0.00028827 -0.969451 -0.363312 0.361995 -0.924271 -3.65265 3.88973 -0.307233 -0.29895 31.7703 2.40299 -0.0732989 0.0268458 
83.67 -0.030715 0.00141252 -0.000116941 0.000288625 -0.963918 -0.377136 0.37574 -0.918813 -3.65725 3.88525 -0.30687 -0.299339 31.7692 2.40339 -0.0733136 0.0268447 
83.685 -0.0307168 0.00141685 -0.000117329 0.000288979 -0.958179 -0.390876 0.389404 -0.913152 -3.66185 3.88075 -0.306507 -0.299727 31.7681 2.4038 -0.0733283 0.0268436 
83.7 -0.0307185 0.00142119 -0.000117716 0.000289331 -0.952236 -0.40453 0.402985 -0.907288 -3.66645 3.87626 -0.306144 -0.300114 31.767 2.4042 -0.0733431 0.0268425 
83.715 -0.0307203 0.00142553 -0.000118104 0.000289683 -0.94609 -0.418095 0.416478 -0.901224 -3.67104 3.87175 -0.30578 -0.300502 31.7659 2.4046 -0.0733578 0.0268414 
83.73 -0.0307221 0.00142988 -0.000118492 0.000290033 -0.939742 -0.431567 0.429881 -0.89496 -3.67562 3.86724 -0.305416 -0.300889 31.7648 2.405 -0.0733725 0.0268402 
83.745 -0.0307238 0.00143423 -0.000118881 0.000290383 -0.933193 -0.444944 0.443191 -0.888498 -3.6802 3.86272 -0.305051 -0.301275 31.7637 2.40541 -0.0733872 0.0268391 
83.76 -0.0307256 0.00143859 -0.000119269 0.000290732 -0.926446 -0.458222 0.456406 -0.881839 -3.68477 3.8582 -0.304686 -0.301661 31.7626 2.40581 -0.0734019 0.026838 
83.775 -0.0307274 0.00144295 -0.000119658 0.000291079 -0.919501 -0.471399 0.469522 -0.874985 -3.68934 3.85367 -0.30432 -0.302046 31.7615 2.40621 -0.0734167 0.0268369 
83.79 -0.0307292 0.00144732 -0.000120046 0.000291426 -0.91236 -0.484472 0.482536 -0.867936 -3.6939 3.84914 -0.303954 -0.302432 31.7604 2.40661 -0.0734314 0.0268358 
83.805 -0.030731 0.0014517 -0.000120435 0.000291772 -0.905025 -0.497437 0.495446 -0.860695 -3.69846 3.8446 -0.303587 -0.302816 31.7593 2.40702 -0.0734461 0.0268347 
83.82 -0.0307328 0.00145608 -0.000120824 0.000292116 -0.897497 -0.510292 0.508249 -0.853263 -3.70301 3.84006 -0.30322 -0.303201 31.7581 2.40742 -0.0734608 0.0268336 
83.835 -0.0307347 0.00146046 -0.000121214 0.00029246 -0.889777 -0.523035 0.520942 -0.845641 -3.70755 3.83551 -0.302853 -0.303584 31.757 2.40782 -0.0734756 0.0268325 
83.85 -0.0307365 0.00146485 -0.000121603 0.000292803 -0.881869 -0.535662 0.533522 -0.837831 -3.71209 3.83095 -0.302484 -0.303968 31.7559 2.40823 -0.0734903 0.0268313 
83.865 -0.0307383 0.00146925 -0.000121992 0.000293145 -0.873772 -0.54817 0.545987 -0.829835 -3.71663 3.82639 -0.302116 -0.304351 31.7548 2.40863 -0.073505 0.0268302 
83.88 -0.0307401 0.00147365 -0.000122382 0.000293485 -0.865489 -0.560557 0.558333 -0.821654 -3.72116 3.82182 -0.301747 -0.304734 31.7537 2.40903 -0.0735198 0.0268291 
83.895 -0.030742 0.00147805 -0.000122772 0.000293825 -0.857022 -0.572819 0.570558 -0.813289 -3.72568 3.81724 -0.301377 -0.305116 31.7526 2.40943 -0.0735345 0.026828 
83.91 -0.0307438 0.00148246 -0.000123161 0.000294164 -0.848372 -0.584955 0.58266 -0.804744 -3.7302 3.81266 -0.301007 -0.305497 31.7515 2.40983 -0.0735492 0.0268269 
83.925 -0.0307457 0.00148687 -0.000123551 0.000294502 -0.839542 -0.596962 0.594635 -0.796019 -3.73471 3.80808 -0.300636 -0.305879 31.7504 2.41024 -0.073564 0.0268258 
83.94 -0.0307475 0.00149129 -0.000123941 0.000294839 -0.830533 -0.608836 0.606481 -0.787117 -3.73922 3.80349 -0.300265 -0.30626 31.7493 2.41064 -0.0735787 0.0268247 
83.955 -0.0307494 0.00149572 -0.000124331 0.000295175 -0.821348 -0.620575 0.618196 -0.778038 -3.74372 3.79889 -0.299894 -0.30664 31.7482 2.41104 -0.0735934 0.0268235 
83.97 -0.0307513 0.00150015 -0.000124721 0.000295511 -0.811987 -0.632177 0.629776 -0.768786 -3.74822 3.79429 -0.299522 -0.30702 31.7471 2.41144 -0.0736082 0.0268224 
83.985 -0.0307531 0.00150459 -0.000125111 0.000295845 -0.802454 -0.643639 0.641219 -0.759362 -3.75271 3.78968 -0.299149 -0.3074 31.746 2.41185 -0.0736229 0.0268213 
84 -0.030755 0.00150903 -0.000125501 0.000296178 -0.792751 -0.654958 0.652524 -0.749768 -3.75719 3.78507 -0.298776 -0.307779 31.7449 2.41225 -0.0736377 0.0268202 
84.015 -0.0307569 0.00151347 -0.000125891 0.000296511 -0.782879 -0.666132 0.663686 -0.740005 -3.76167 3.78045 -0.298403 -0.308158 31.7438 2.41265 -0.0736524 0.0268191 
84.03 -0.0307588 0.00151792 -0.000126282 0.000296842 -0.77284 -0.677158 0.674704 -0.730077 -3.76614 3.77582 -0.298029 -0.308536 31.7427 2.41305 -0.0736671 0.026818 
84.045 -0.0307607 0.00152238 -0.000126672 0.000297173 -0.762638 -0.688034 0.685575 -0.719985 -3.77061 3.77119 -0.297654 -0.308914 31.7416 2.41346 -0.0736819 0.0268168 
84.06 -0.0307626 0.00152684 -0.000127062 0.000297502 -0.752273 -0.698758 0.696297 -0.709731 -3.77507 3.76656 -0.297279 -0.309291 31.7405 2.41386 -0.0736966 0.0268157 
84.075 -0.0307645 0.0015313 -0.000127452 0.000297831 -0.741749 -0.709326 0.706867 -0.699318 -3.77953 3.76191 -0.296904 -0.309668 31.7394 2.41426 -0.0737114 0.0268146 
84.09 -0.0307664 0.00153577 -0.000127842 0.000298159 -0.731067 -0.719737 0.717283 -0.688747 -3.78398 3.75727 -0.296528 -0.310045 31.7383 2.41466 -0.0737261 0.0268135 
84.105 -0.0307683 0.00154025 -0.000128233 0.000298486 -0.72023 -0.729989 0.727543 -0.678022 -3.78842 3.75261 -0.296152 -0.310421 31.7372 2.41506 -0.0737409 0.0268124 
84.12 -0.0307703 0.00154473 -0.000128623 0.000298812 -0.709241 -0.740078 0.737644 -0.667143 -3.79286 3.74795 -0.295775 -0.310797 31.7361 2.41547 -0.0737556 0.0268112 
84.135 -0.0307722 0.00154921 -0.000129013 0.000299137 -0.698101 -0.750003 0.747584 -0.656113 -3.7973 3.74329 -0.295398 -0.311172 31.735 2.41587 -0.0737704 0.0268101 
84.15 -0.0307741 0.0015537 -0.000129403 0.000299462 -0.686813 -0.759761 0.757361 -0.644936 -3.80173 3.73862 -0.29502 -0.311547 31.7339 2.41627 -0.0737851 0.026809 
84.165 -0.0307761 0.00155819 -0.000129793 0.000299785 -0.67538 -0.769351 0.766972 -0.633612 -3.80615 3.73394 -0.294642 -0.311921 31.7327 2.41667 -0.0737999 0.0268079 
84.18 -0.030778 0.00156269 -0.000130183 0.000300108 -0.663804 -0.77877 0.776416 -0.622145 -3.81056 3.72926 -0.294263 -0.312295 31.7316 2.41708 -0.0738146 0.0268068 
84.195 -0.03078 0.0015672 -0.000130573 0.00030043 -0.652088 -0.788015 0.78569 -0.610537 -3.81498 3.72457 -0.293884 -0.312669 31.7305 2.41748 -0.0738294 0.0268056 
84.21 -0.0307819 0.00157171 -0.000130963 0.000300751 -0.640233 -0.797086 0.794792 -0.598791 -3.81938 3.71988 -0.293504 -0.313042 31.7294 2.41788 -0.0738441 0.0268045 
84.225 -0.0307839 0.00157622 -0.000131353 0.000301071 -0.628244 -0.805979 0.80372 -0.586908 -3.82378 3.71518 -0.293124 -0.313414 31.7283 2.41828 -0.0738589 0.0268034 
84.24 -0.0307859 0.00158074 -0.000131743 0.000301391 -0.616122 -0.814693 0.812473 -0.574892 -3.82817 3.71048 -0.292743 -0.313786 31.7272 2.41868 -0.0738736 0.0268023 
84.255 -0.0307879 0.00158526 -0.000132132 0.000301709 -0.60387 -0.823226 0.821047 -0.562744 -3.83256 3.70577 -0.292362 -0.314158 31.7261 2.41909 -0.0738884 0.0268012 
84.27 -0.0307898 0.00158979 -0.000132522 0.000302027 -0.59149 -0.831575 0.829441 -0.550469 -3.83695 3.70105 -0.291981 -0.31453 31.725 2.41949 -0.0739031 0.0268 
84.285 -0.0307918 0.00159432 -0.000132911 0.000302344 -0.578986 -0.83974 0.837653 -0.538067 -3.84132 3.69633 -0.291599 -0.3149 31.7239 2.41989 -0.0739179 0.0267989 
84.3 -0.0307938 0.00159886 -0.000133301 0.00030266 -0.566361 -0.847717 0.845681 -0.525542 -3.84569 3.69161 -0.291216 -0.315271 31.7228 2.42029 -0.0739327 0.0267978 
84.315 -0.0307958 0.0016034 -0.00013369 0.000302976 -0.553616 -0.855506 0.853523 -0.512897 -3.85006 3.68687 -0.290833 -0.315641 31.7217 2.42069 -0.0739474 0.0267967 
84.33 -0.0307978 0.00160795 -0.000134079 0.00030329 -0.540755 -0.863104 0.861178 -0.500134 -3.85442 3.68214 -0.29045 -0.31601 31.7206 2.4211 -0.0739622 0.0267955 
84.345 -0.0307999 0.0016125 -0.000134468 0.000303604 -0.527781 -0.87051 0.868644 -0.487257 -3.85877 3.67739 -0.290066 -0.316379 31.7194 2.4215 -0.0739769 0.0267944 
84.36 -0.0308019 0.00161706 -0.000134857 0.000303917 -0.514696 -0.877722 0.875918 -0.474266 -3.86312 3.67264 -0.289681 -0.316748 31.7183 2.4219 -0.0739917 0.0267933 
84.375 -0.0308039 0.00162162 -0.000135246 0.00030423 -0.501503 -0.884738 0.883 -0.461167 -3.86746 3.66789 -0.289297 -0.317116 31.7172 2.4223 -0.0740065 0.0267922 
84.39 -0.0308059 0.00162618 -0.000135634 0.000304541 -0.488206 -0.891557 0.889887 -0.447961 -3.8718 3.66313 -0.288911 -0.317484 31.7161 2.4227 -0.0740212 0.026791 
84.405 -0.030808 0.00163075 -0.000136023 0.000304852 -0.474806 -0.898177 0.896578 -0.434651 -3.87613 3.65837 -0.288525 -0.317851 31.715 2.4231 -0.074036 0.0267899 
84.42 -0.03081 0.00163533 -0.000136411 0.000305162 -0.461308 -0.904596 0.903071 -0.42124 -3.88046 3.6536 -0.288139 -0.318218 31.7139 2.42351 -0.0740508 0.0267888 
84.435 -0.0308121 0.00163991 -0.000136799 0.000305472 -0.447714 -0.910814 0.909365 -0.407731 -3.88477 3.64882 -0.287752 -0.318585 31.7128 2.42391 -0.0740655 0.0267877 
84.45 -0.0308141 0.00164449 -0.000137188 0.00030578 -0.434027 -0.916828 0.915458 -0.394127 -3.88909 3.64404 -0.287365 -0.318951 31.7117 2.42431 -0.0740803 0.0267865 
84.465 -0.0308162 0.00164908 -0.000137575 0.000306088 -0.420251 -0.922638 0.921349 -0.38043 -3.8934 3.63925 -0.286978 -0.319316 31.7106 2.42471 -0.0740951 0.0267854 
84.48 -0.0308182 0.00165368 -0.000137963 0.000306396 -0.406387 -0.928241 0.927036 -0.366645 -3.8977 3.63446 -0.28659 -0.319681 31.7095 2.42511 -0.0741098 0.0267843 
84.495 -0.0308203 0.00165827 -0.000138351 0.000306702 -0.392439 -0.933637 0.932518 -0.352774 -3.90199 3.62966 -0.286201 -0.320046 31.7083 2.42552 -0.0741246 0.0267832 
84.51 -0.0308224 0.00166288 -0.000138738 0.000307008 -0.378411 -0.938824 0.937794 -0.338819 -3.90628 3.62486 -0.285812 -0.32041 31.7072 2.42592 -0.0741394 0.026782 
84.525 -0.0308245 0.00166748 -0.000139125 0.000307313 -0.364306 -0.943802 0.942862 -0.324784 -3.91057 3.62005 -0.285422 -0.320774 31.7061 2.42632 -0.0741542 0.0267809 
84.54 -0.0308266 0.0016721 -0.000139512 0.000307618 -0.350126 -0.948568 0.947721 -0.310672 -3.91485 3.61523 -0.285032 -0.321137 31.705 2.42672 -0.0741689 0.0267798 
84.555 -0.0308287 0.00167671 -0.000139899 0.000307922 -0.335874 -0.953122 0.952369 -0.296486 -3.91912 3.61041 -0.284642 -0.3215 31.7039 2.42712 -0.0741837 0.0267787 
84.57 -0.0308308 0.00168133 -0.000140286 0.000308225 -0.321554 -0.957463 0.956807 -0.28223 -3.92339 3.60559 -0.284251 -0.321862 31.7028 2.42752 -0.0741985 0.0267775 
84.585 -0.0308329 0.00168596 -0.000140672 0.000308528 -0.30717 -0.961589 0.961032 -0.267905 -3.92765 3.60076 -0.28386 -0.322224 31.7017 2.42793 -0.0742133 0.0267764 
84.6 -0.030835 0.00169059 -0.000141058 0.00030883 -0.292723 -0.9655 0.965043 -0.253516 -3.9319 3.59592 -0.283468 -0.322586 31.7006 2.42833 -0.074228 0.0267753 
84.615 -0.0308371 0.00169523 -0.000141444 0.000309131 -0.278219 -0.969194 0.96884 -0.239065 -3.93615 3.59108 -0.283075 -0.322947 31.6994 2.42873 -0.0742428 0.0267741 
84.63 -0.0308392 0.00169986 -0.00014183 0.000309432 -0.263658 -0.972672 0.972421 -0.224557 -3.94039 3.58623 -0.282683 -0.323307 31.6983 2.42913 -0.0742576 0.026773 
84.645 -0.0308414 0.00170451 -0.000142216 0.000309732 -0.249046 -0.975931 0.975786 -0.209993 -3.94463 3.58138 -0.282289 -0.323667 31.6972 2.42953 -0.0742724 0.0267719 
84.66 -0.0308435 0.00170916 -0.000142601 0.000310032 -0.234385 -0.978971 0.978933 -0.195377 -3.94886 3.57652 -0.281896 -0.324027 31.6961 2.42993 -0.0742872 0.0267707 
84.675 -0.0308456 0.00171381 -0.000142987 0.000310331 -0.219678 -0.981792 0.981863 -0.180712 -3.95309 3.57166 -0.281502 -0.324386 31.695 2.43034 -0.0743019 0.0267696 
84.69 -0.0308478 0.00171847 -0.000143371 0.000310629 -0.204929 -0.984393 0.984573 -0.166002 -3.95731 3.56679 -0.281107 -0.324745 31.6939 2.43074 -0.0743167 0.0267685 
84.705 -0.0308499 0.00172313 -0.000143756 0.000310927 -0.190141 -0.986772 0.987063 -0.15125 -3.96152 3.56192 -0.280712 -0.325103 31.6928 2.43114 -0.0743315 0.0267674 
84.72 -0.0308521 0.00172779 -0.000144141 0.000311225 -0.175317 -0.98893 0.989333 -0.136459 -3.96573 3.55704 -0.280316 -0.325461 31.6916 2.43154 -0.0743463 0.0267662 
84.735 -0.0308543 0.00173246 -0.000144525 0.000311521 -0.160461 -0.990866 0.991381 -0.121632 -3.96993 3.55215 -0.27992 -0.325818 31.6905 2.43194 -0.0743611 0.0267651 
84.75 -0.0308564 0.00173714 -0.000144909 0.000311818 -0.145575 -0.992579 0.993208 -0.106773 -3.97413 3.54726 -0.279524 -0.326175 31.6894 2.43234 -0.0743759 0.026764 
84.765 -0.0308586 0.00174182 -0.000145293 0.000312113 -0.130665 -0.994069 0.994813 -0.0918855 -3.97832 3.54237 -0.279127 -0.326532 31.6883 2.43274 -0.0743907 0.0267628 
84.78 -0.0308608 0.0017465 -0.000145677 0.000312409 -0.115731 -0.995336 0.996194 -0.0769718 -3.9825 3.53747 -0.27873 -0.326888 31.6872 2.43315 -0.0744055 0.0267617 
84.795 -0.030863 0.00175119 -0.00014606 0.000312703 -0.100779 -0.996379 0.997353 -0.0620357 -3.98668 3.53256 -0.278332 -0.327243 31.6861 2.43355 -0.0744202 0.0267606 
84.81 -0.0308652 0.00175588 -0.000146443 0.000312997 -0.0858105 -0.997197 0.998287 -0.0470806 -3.99085 3.52765 -0.277934 -0.327598 31.6849 2.43395 -0.074435 0.0267594 
84.825 -0.0308674 0.00176058 -0.000146826 0.000313291 -0.0708301 -0.997791 0.998998 -0.0321098 -3.99502 3.52274 -0.277535 -0.327953 31.6838 2.43435 -0.0744498 0.0267583 
84.84 -0.0308696 0.00176528 -0.000147209 0.000313584 -0.0558406 -0.99816 0.999484 -0.0171266 -3.99918 3.51781 -0.277136 -0.328307 31.6827 2.43475 -0.0744646 0.0267572 
84.855 -0.0308718 0.00176999 -0.000147591 0.000313877 -0.0408455 -0.998305 0.999746 -0.00213442 -4.00333 3.51289 -0.276736 -0.32866 31.6816 2.43515 -0.0744794 0.026756 
84.87 -0.030874 0.0017747 -0.000147973 0.000314169 -0.0258482 -0.998224 0.999783 0.0128634 -4.00748 3.50795 -0.276336 -0.329014 31.6805 2.43555 -0.0744942 0.0267549 
84.885 -0.0308762 0.00177941 -0.000148355 0.000314461 -0.010852 -0.997919 0.999595 0.0278634 -4.01162 3.50302 -0.275936 -0.329366 31.6794 2.43596 -0.074509 0.0267538 
84.9 -0.0308785 0.00178413 -0.000148737 0.000314753 0.00413963 -0.997388 0.999181 0.0428623 -4.01576 3.49807 -0.275535 -0.329719 31.6782 2.43636 -0.0745238 0.0267526 
84.915 -0.0308807 0.00178886 -0.000149118 0.000315044 0.0191234 -0.996633 0.998543 0.0578567 -4.01989 3.49312 -0.275133 -0.33007 31.6771 2.43676 -0.0745386 0.0267515 
84.93 -0.0308829 0.00179358 -0.0001495 0.000315334 0.0340959 -0.995653 0.997679 0.0728433 -4.02401 3.48817 -0.274731 -0.330422 31.676 2.43716 -0.0745534 0.0267504 
84.945 -0.0308852 0.00179832 -0.000149881 0.000315624 0.0490538 -0.994448 0.99659 0.0878185 -4.02813 3.48321 -0.274329 -0.330773 31.6749 2.43756 -0.0745682 0.0267492 
84.96 -0.0308874 0.00180305 -0.000150261 0.000315914 0.0639936 -0.993018 0.995277 0.102779 -4.03224 3.47825 -0.273926 -0.331123 31.6738 2.43796 -0.074583 0.0267481 
84.975 -0.0308897 0.00180779 -0.000150642 0.000316203 0.0789121 -0.991364 0.993738 0.117722 -4.03635 3.47328 -0.273523 -0.331473 31.6726 2.43836 -0.0745978 0.0267469 
84.99 -0.0308919 0.00181254 -0.000151022 0.000316492 0.0938058 -0.989486 0.991974 0.132643 -4.04045 3.4683 -0.273119 -0.331822 31.6715 2.43876 -0.0746126 0.0267458 
85.005 -0.0308942 0.00181729 -0.000151402 0.000316781 0.108671 -0.987385 0.989987 0.147539 -4.04454 3.46332 -0.272715 -0.332171 31.6704 2.43917 -0.0746274 0.0267447 
85.02 -0.0308965 0.00182204 -0.000151782 0.000317069 0.123505 -0.98506 0.987775 0.162407 -4.04863 3.45834 -0.272311 -0.33252 31.6693 2.43957 -0.0746422 0.0267435 
85.035 -0.0308988 0.0018268 -0.000152161 0.000317357 0.138305 -0.982513 0.985339 0.177243 -4.05271 3.45335 -0.271906 -0.332868 31.6682 2.43997 -0.074657 0.0267424 
85.05 -0.030901 0.00183156 -0.000152541 0.000317644 0.153066 -0.979743 0.982679 0.192045 -4.05678 3.44835 -0.2715 -0.333215 31.667 2.44037 -0.0746719 0.0267413 
85.065 -0.0309033 0.00183633 -0.00015292 0.000317932 0.167785 -0.976751 0.979797 0.206808 -4.06085 3.44335 -0.271094 -0.333562 31.6659 2.44077 -0.0746867 0.0267401 
85.08 -0.0309056 0.0018411 -0.000153298 0.000318219 0.182459 -0.973539 0.976693 0.221529 -4.06492 3.43834 -0.270688 -0.333909 31.6648 2.44117 -0.0747015 0.026739 
